CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
624,Germany,Female,43,4,100504.67,1,1,0,95105.58,0
618,Spain,Female,25,6,142125.44,2,1,0,181622.2,0
824,Spain,Female,35,2,218634.13,3,1,1,16415.26,0
744,Spain,Male,31,10,35255.57,2,1,1,127418.8,0
637,France,Male,35,9,0.0,2,1,0,81806.56,0
610,France,Male,39,10,83384.94,1,1,0,86689.83,0
708,France,Female,29,5,0.0,2,1,0,117839.34,0
835,France,Female,57,3,85366.45,2,1,0,88199.41,0
726,France,Male,45,10,56825.17,2,0,1,184826.72,0
487,France,Male,60,8,150366.58,1,1,1,67701.66,1
732,Germany,Female,38,8,33170.87,2,1,1,154263.47,1
749,Germany,Female,34,2,128440.31,2,1,1,27495.1,0
850,Spain,Female,59,9,138200.21,1,1,1,73240.25,0
626,France,Female,34,5,121456.23,1,0,0,39995.87,0
663,France,Female,38,8,130331.45,1,1,1,51766.67,0
693,Spain,Female,48,9,154361.9,1,1,1,117254.15,1
577,Spain,Female,26,1,107785.39,1,1,0,74987.24,0
569,Spain,Female,48,1,86982.18,2,0,1,19263.04,1
688,Spain,Male,46,0,130291.26,1,0,0,174046.5,0
503,Spain,Female,54,7,136219.04,1,1,0,138324.88,1
525,France,Female,50,10,151263.41,1,1,0,191490.91,0
727,France,Male,54,0,15955.58,1,1,0,162085.07,1
697,France,Female,39,1,95456.36,1,0,0,116280.87,0
769,Germany,Male,31,5,49600.85,1,1,1,97471.15,0
694,Spain,Male,63,4,0.0,2,1,0,189855.81,1
651,France,Male,23,1,142788.88,2,0,0,90556.62,0
772,Germany,Male,24,6,90730.54,2,1,1,113530.77,0
610,France,Female,46,9,0.0,1,0,0,73409.88,0
618,France,Female,58,2,136042.1,1,0,1,63320.34,1
644,France,Male,42,0,98071.4,1,0,0,170655.5,0
693,France,Female,51,2,0.0,1,1,1,56932.31,0
644,Spain,Female,18,2,0.0,2,1,0,37369.13,0
509,France,Female,35,5,157036.97,2,1,1,148327.41,0
625,Spain,Female,19,1,117098.19,2,0,1,169820.17,0
647,Germany,Female,49,3,199929.89,1,0,1,186267.34,0
661,France,Female,23,1,0.0,1,0,0,136733.17,0
607,France,Female,26,7,0.0,3,0,0,76191.99,1
698,Spain,Female,46,5,69882.3,1,1,1,107028.93,0
497,France,Male,52,0,68417.92,1,0,1,45391.24,1
689,Spain,Female,38,0,104668.77,1,1,0,50299.6,1
820,France,Male,46,5,129080.51,4,0,0,180289.64,1
592,Germany,Female,46,6,31411.84,2,0,1,171278.99,0
655,Spain,Female,38,1,81655.85,1,1,0,63005.69,0
627,France,Female,28,3,116068.25,1,1,0,82279.57,1
628,France,Female,46,6,0.0,2,1,1,192170.51,1
552,Spain,Female,47,5,103652.02,1,0,1,84477.09,1
839,France,Female,50,1,117714.42,1,1,1,72214.5,1
687,France,Female,43,4,40596.83,1,1,0,48117.13,0
586,France,Female,27,2,0.0,1,1,0,87454.45,1
575,France,Male,48,10,0.0,1,1,1,79088.01,1
656,Spain,Female,40,8,131548.66,2,0,0,149613.49,1
444,Spain,Female,35,3,117027.77,2,1,1,75928.08,0
750,France,Female,37,2,60861.13,2,1,0,97079.39,1
601,Spain,Female,32,1,92698.78,1,0,0,71058.27,1
687,France,Female,50,8,183615.59,1,1,0,70681.27,1
691,France,Male,24,10,133301.43,2,1,0,57733.01,1
742,Germany,Male,29,3,96548.28,1,1,1,104641.47,0
697,Spain,Male,36,7,0.0,1,0,1,91514.3,0
721,France,Female,58,2,67904.7,1,0,1,20938.93,0
747,France,Female,52,10,105342.7,1,1,0,186804.78,1
619,Germany,Female,22,3,119349.25,2,1,1,76271.37,0
850,Spain,Female,55,1,0.0,1,1,0,153933.9,0
684,France,Male,55,9,125175.25,2,1,1,182316.49,0
647,France,Female,27,10,85747.71,1,1,1,12165.25,0
570,Germany,Female,18,4,0.0,2,1,1,33430.02,0
630,France,Female,39,9,211443.42,2,1,0,46204.14,1
688,France,Female,52,2,76063.7,1,0,1,178303.94,0
659,France,Male,58,2,37831.41,2,1,1,113676.86,0
824,France,Female,30,5,19786.69,3,1,1,69079.1,0
613,France,Female,59,6,86634.18,1,0,0,18382.34,1
715,Spain,Female,18,4,153879.16,2,1,0,16744.3,0
543,Germany,Male,36,8,75050.72,2,0,0,119727.56,0
850,Germany,Male,35,8,181830.76,2,1,0,143593.45,1
537,Spain,Male,53,1,104621.36,1,0,0,83258.17,0
847,France,Male,54,10,162697.02,1,1,0,64642.08,1
637,France,Male,50,1,65598.5,1,0,0,163245.59,0
438,Spain,Male,25,5,66404.73,1,0,1,174453.14,0
778,France,Male,49,4,109734.38,1,1,1,82861.97,0
658,Germany,Male,46,4,0.0,2,1,0,152156.62,1
607,Spain,Female,22,1,95694.22,1,0,1,175196.0,0
711,France,Female,18,3,0.0,1,1,1,82308.13,0
713,France,Male,51,0,135601.27,1,1,0,40540.02,1
689,France,Female,38,10,31133.7,1,1,1,79999.51,0
758,France,Male,26,1,87271.25,2,1,0,21819.81,0
674,France,Female,38,5,0.0,2,1,0,16758.41,0
712,France,Male,44,2,80553.65,1,1,1,166730.14,0
600,Spain,Male,39,1,126157.64,1,1,1,172025.61,0
723,Spain,Male,23,4,78750.95,1,1,1,132991.36,0
601,Spain,Male,61,10,735.96,3,1,0,172775.84,1
543,France,Male,51,5,92701.03,1,0,0,187738.64,1
630,France,Male,36,10,49650.89,1,1,0,140423.08,0
624,France,Male,37,9,130809.26,1,1,1,183211.13,0
738,France,Female,44,4,146896.24,1,1,1,184720.64,0
512,Spain,Female,28,9,0.0,1,0,0,62147.69,0
754,France,Male,44,3,64739.93,3,1,0,190488.89,1
591,France,Male,25,5,123375.4,1,1,1,196930.42,0
416,Spain,Female,39,7,31738.49,1,1,1,63154.01,0
535,France,Female,27,6,0.0,1,1,1,129215.93,0
621,France,Female,28,9,159564.46,1,0,1,51837.79,0
692,France,Male,58,1,96575.19,3,1,0,84813.51,1
637,Germany,Female,41,5,0.0,2,0,0,128571.12,1
535,Spain,Female,42,7,0.0,3,1,1,17113.28,0
576,France,Male,18,3,147329.32,2,1,1,132818.92,0
537,Spain,Female,33,9,0.0,2,1,1,102348.07,1
675,Spain,Male,45,3,198373.86,2,1,1,33516.88,0
641,Spain,Male,42,3,94861.38,2,0,1,140072.47,0
708,France,Female,18,3,48180.86,2,1,1,189069.15,0
482,France,Female,42,7,0.0,2,1,1,10427.69,1
599,Spain,Female,44,1,98402.82,2,1,0,93173.85,1
843,France,Male,54,1,129862.85,1,0,0,33966.87,0
711,Germany,Male,33,8,120743.09,2,0,0,49331.32,0
622,Spain,Female,18,2,109836.18,1,1,0,103405.31,0
556,France,Female,29,1,158482.72,2,1,1,65347.79,0
755,Spain,Female,28,2,0.0,2,1,1,133341.21,0
796,Spain,Female,48,4,77820.24,2,1,1,60167.31,0
541,Germany,Female,18,0,56998.15,2,1,1,157487.28,0
550,France,Male,35,9,0.0,2,1,1,44859.49,0
676,Spain,Male,56,1,0.0,2,1,0,182376.69,1
685,Germany,Male,40,4,48147.09,1,1,0,86028.19,1
696,Germany,Male,50,2,126798.24,1,1,0,20537.29,1
825,Spain,Male,22,3,87534.92,1,1,0,28946.93,0
558,Germany,Female,22,0,0.0,1,1,0,111260.34,1
654,France,Male,56,10,147222.24,1,0,0,183096.35,1
719,France,Female,41,10,125657.24,2,1,0,107915.08,0
717,France,Male,41,1,98932.12,2,1,1,95533.79,0
588,Germany,Female,28,2,192694.14,1,0,0,156831.79,1
592,Germany,Female,41,9,143383.74,2,0,0,53090.88,0
606,Germany,Male,27,4,83375.24,1,0,1,138562.04,0
812,France,Male,53,0,85694.83,2,1,0,51471.42,0
557,Spain,Male,70,1,145995.74,1,1,0,170613.29,1
619,Spain,Female,45,4,115547.98,2,1,0,177453.31,0
724,France,Female,33,6,46699.7,1,0,1,46969.72,0
547,Germany,Female,18,6,151525.07,1,1,1,37278.67,0
675,Germany,Female,21,1,170376.07,1,1,1,147434.78,1
470,Germany,Male,57,4,166432.22,2,1,1,134040.75,0
668,France,Female,29,2,185222.95,3,1,1,128114.5,0
655,Spain,Male,36,5,0.0,2,1,1,106783.57,1
666,Spain,Female,47,3,194957.87,2,1,1,34521.6,0
567,Germany,Female,56,2,0.0,1,1,1,146700.76,1
672,Spain,Female,38,8,94161.75,2,0,0,40842.17,1
646,Spain,Female,36,6,9860.71,2,0,0,113139.51,1
773,France,Female,41,5,0.0,1,1,1,75856.95,0
711,Germany,Female,33,1,131995.08,2,1,1,73013.27,0
512,France,Male,34,0,107264.75,1,0,0,168129.52,0
571,Spain,Male,45,8,6812.51,1,1,1,96680.89,0
591,France,Female,42,10,90095.69,1,1,0,103757.23,1
667,France,Male,63,6,138557.27,2,1,1,180276.44,0
634,Spain,Male,45,0,51652.42,2,1,1,116104.95,1
634,France,Male,53,5,113615.94,1,1,0,162247.96,1
850,Spain,Female,28,3,127444.6,3,1,1,173945.03,0
601,France,Female,46,0,163134.32,2,1,1,142084.59,0
782,Spain,Female,32,1,0.0,2,1,1,37365.67,0
636,Spain,Female,44,5,85353.04,3,1,0,32658.91,0
443,France,Female,48,4,114555.38,2,1,0,92502.7,0
668,Spain,Female,41,6,116183.6,1,1,0,22005.76,0
756,France,Male,66,7,138767.49,3,0,0,67136.22,0
710,Germany,Female,56,2,132944.96,1,1,1,49609.37,0
674,Germany,Female,53,3,179100.29,1,1,1,17343.18,1
652,Spain,Male,48,7,0.0,1,1,0,85834.93,1
603,France,Male,59,2,126737.1,2,1,1,57325.21,0
735,France,Female,24,0,130345.37,4,0,0,29370.04,0
609,Germany,Female,55,9,0.0,1,1,0,148756.56,0
589,Germany,Male,29,2,0.0,2,0,1,183390.05,0
689,France,Male,34,1,101828.2,1,1,0,127944.35,0
621,France,Female,46,8,68050.84,2,0,1,186571.23,0
772,France,Female,54,5,192253.68,1,1,0,41627.58,1
694,Spain,Female,27,1,0.0,2,1,1,155936.83,0
576,France,Female,34,9,63634.79,2,1,0,87635.45,0
541,France,Female,41,2,0.0,1,1,0,103010.72,0
596,Spain,Female,38,7,135712.12,3,1,1,136213.83,1
850,France,Male,49,7,141199.76,3,0,0,158873.05,0
627,Germany,Male,78,9,93779.6,1,0,1,21365.46,1
722,France,Female,45,8,136391.13,2,1,1,83754.44,0
526,Spain,Male,32,7,86889.93,2,0,1,155346.23,0
547,Germany,Female,26,0,160495.19,1,0,0,111640.52,1
632,Spain,Male,36,10,156619.61,1,0,1,74921.14,0
812,France,Male,30,1,19775.88,2,1,0,17700.9,0
527,Germany,Male,45,2,32450.02,2,1,0,11399.0,1
590,Spain,Male,45,4,210626.65,2,0,0,90769.43,0
736,France,Female,35,3,0.0,2,1,0,101882.49,0
801,France,Female,62,6,39356.19,2,1,0,53547.81,0
692,France,Female,32,0,0.0,1,1,1,161928.76,0
714,Spain,Male,39,4,0.0,1,1,0,147456.89,0
565,Germany,Female,47,3,45599.6,1,1,1,45755.43,0
524,Germany,Male,50,7,88531.22,1,1,1,45718.93,1
541,Germany,Male,54,5,102541.48,2,1,1,174321.19,0
567,Germany,Male,45,8,0.0,2,1,1,184636.82,1
671,France,Male,52,1,163579.99,1,1,1,197065.49,1
534,France,Male,33,10,200407.32,2,1,1,140414.08,0
674,Germany,Male,50,4,80096.27,1,1,0,186495.2,1
620,France,Male,50,3,46205.72,1,1,0,38215.59,1
597,Spain,Female,57,6,125220.0,3,1,1,39584.68,1
734,Spain,Female,22,1,0.0,1,0,1,17891.97,0
559,France,Male,30,8,84032.81,2,1,1,112319.86,0
786,Germany,Male,49,2,149218.66,1,1,1,52042.09,1
729,France,Male,18,10,61468.95,1,1,0,118074.29,0
556,Spain,Female,45,1,0.0,2,1,1,11459.52,1
764,Spain,Female,52,9,0.0,2,1,1,110502.13,0
545,Spain,Male,34,4,105563.27,2,0,1,178893.16,0
773,France,Male,35,6,98944.34,2,1,1,147923.41,0
682,France,Male,28,9,136622.39,2,1,0,79731.25,0
500,France,Male,34,1,197459.2,2,1,0,22966.38,0
527,France,Male,35,3,0.0,1,1,0,56574.34,1
612,France,Male,32,10,1014.08,1,1,1,105638.0,0
732,France,Female,32,1,94490.6,2,0,0,58899.38,0
634,Spain,Female,37,1,120564.52,2,1,0,157514.8,0
631,France,Female,37,5,115498.8,1,1,1,187682.29,0
654,France,Male,61,0,96814.01,1,1,0,43481.21,1
460,Spain,Male,36,10,182361.18,1,1,0,11059.71,0
728,Germany,Male,44,9,0.0,1,1,0,25973.71,1
777,Spain,Male,34,2,99550.59,1,1,1,162542.63,1
725,Germany,Male,34,1,0.0,2,1,0,20204.47,0
610,Spain,Male,21,8,14171.04,2,1,0,151798.1,0
566,Germany,Male,23,5,122120.06,4,1,0,86989.6,0
547,Germany,Male,27,9,0.0,2,0,1,90952.16,0
542,Germany,Female,42,10,0.0,1,0,1,148846.56,0
850,France,Female,52,4,102692.64,2,1,0,70805.72,0
643,France,Female,20,2,97519.73,2,1,0,163993.2,0
736,France,Male,34,6,72525.97,2,1,0,27928.65,0
731,France,Male,25,6,63747.84,2,1,1,146544.99,0
664,Spain,Female,37,4,126064.25,2,1,1,181699.42,0
561,France,Female,52,3,93257.79,1,1,0,41208.08,0
699,France,Female,35,2,0.0,1,1,0,115423.14,0
547,France,Male,39,5,60193.05,1,1,0,131785.91,0
707,Spain,Female,56,4,0.0,1,1,0,35224.51,1
551,France,Female,45,5,153073.15,2,1,1,113219.29,1
609,Germany,Female,32,1,115745.28,1,0,1,57936.32,1
608,Spain,Female,42,9,0.0,1,1,1,153179.84,1
783,France,Male,31,7,0.0,2,0,1,117924.23,0
419,Spain,Female,45,10,175948.02,2,0,0,88007.82,0
850,France,Female,46,9,130501.53,2,0,1,151080.95,0
573,France,Male,25,6,118530.45,1,1,0,149046.38,0
638,Germany,Male,42,3,138203.53,1,0,1,49990.45,1
689,Spain,Male,39,7,96783.29,2,1,0,14867.54,0
681,France,Female,46,6,0.0,2,1,0,57175.2,0
730,Germany,Male,49,10,0.0,1,1,1,177691.31,1
708,France,Female,45,2,24371.23,2,1,0,85399.19,1
844,Germany,Female,37,0,122827.46,2,0,0,48277.6,0
720,Germany,Male,50,1,123027.36,2,1,0,80083.8,1
639,Germany,Male,30,1,0.0,1,1,1,82798.98,0
597,Germany,Female,25,7,158862.7,3,1,0,96273.44,1
595,France,Female,18,1,67476.63,2,1,1,95505.68,0
773,Germany,Male,39,1,12888.01,1,0,1,66637.5,0
817,Germany,Female,31,4,68749.98,1,0,1,66901.93,0
745,Germany,Male,44,8,24871.16,1,1,0,161953.15,1
350,France,Female,18,4,122577.89,1,1,0,135975.57,0
437,France,Female,33,2,65891.95,1,1,1,139085.29,0
649,France,Female,45,3,156203.84,1,1,0,46198.17,1
634,France,Male,29,9,155117.54,2,1,0,198453.78,0
652,France,Male,45,4,56901.35,2,0,1,26516.07,1
769,France,Female,34,4,62978.44,2,1,0,139680.49,0
764,Germany,Female,40,8,0.0,2,1,0,151249.18,0
667,France,Female,47,4,0.0,1,1,1,60763.44,0
505,Spain,Male,50,3,0.0,1,1,1,24647.52,0
533,Germany,Female,41,8,0.0,2,1,1,150106.74,0
656,Spain,Female,31,3,0.0,2,1,1,117457.23,0
690,France,Male,35,5,76477.16,1,0,0,193469.23,1
534,France,Female,47,7,161870.15,3,1,1,148260.64,0
713,Germany,Male,29,2,260000.0,2,0,1,186639.7,1
484,Spain,Female,38,1,92581.16,2,1,0,130516.24,1
397,France,Female,36,9,40149.97,2,1,0,104622.04,1
567,Germany,Female,39,3,78298.41,1,1,0,189499.57,1
780,Germany,Male,29,3,0.0,3,1,0,165580.8,0
795,Germany,Female,20,6,0.0,2,1,0,16660.11,0
498,France,Female,46,1,56909.17,2,1,0,120779.12,1
506,Germany,Female,51,0,0.0,2,1,1,38389.18,1
722,France,Male,20,4,125570.02,3,0,1,190117.17,0
608,Spain,Female,44,10,96190.74,2,0,1,138416.77,0
780,France,Male,52,6,59156.65,1,0,1,95756.23,0
721,France,Female,47,6,70156.75,2,0,1,192375.54,0
737,Spain,Female,35,6,83479.36,2,0,1,73906.82,0
572,France,Female,30,9,53029.83,2,1,1,94387.77,0
692,France,Female,41,9,68228.46,2,0,0,85821.44,0
842,France,Female,43,0,0.0,2,1,1,35054.3,0
664,France,Female,41,5,93023.31,4,1,1,38478.56,1
646,France,Female,38,6,13818.68,1,1,0,122291.28,1
609,France,Female,28,2,158297.33,1,1,1,23210.53,1
498,Spain,Male,45,10,126669.43,2,1,1,186905.8,0
546,Germany,Male,45,2,33077.09,1,1,1,72252.01,1
565,France,Female,42,9,86000.29,1,0,0,70983.15,1
494,Germany,Male,41,1,63810.86,2,0,0,36539.34,0
503,France,Female,58,6,140199.1,3,1,1,76681.03,1
417,Spain,Male,33,8,85674.08,1,1,0,141318.32,1
576,France,Male,54,5,0.0,1,1,0,191891.9,1
714,Germany,Female,32,1,95161.89,1,1,0,46591.6,0
620,France,Female,52,1,28033.0,2,1,0,43743.39,1
620,Germany,Male,54,6,178080.6,1,1,0,36412.76,1
723,France,Male,37,9,139441.16,1,1,1,119058.53,1
810,Spain,Female,58,6,66136.05,2,1,1,32217.28,1
850,France,Male,45,1,0.0,4,1,1,26743.6,0
664,Spain,Male,30,8,0.0,1,1,1,151347.41,0
623,Germany,Female,36,5,107898.53,2,1,0,160704.28,0
611,Spain,Female,52,0,185951.22,2,1,1,69767.11,0
706,Spain,Female,50,4,0.0,1,1,0,120477.98,0
635,Spain,Female,28,2,98441.67,2,0,0,151051.26,0
635,France,Female,38,10,74708.45,1,1,1,19301.49,0
642,France,Female,42,10,53550.72,1,1,1,130593.16,0
560,France,Male,34,1,0.0,1,1,1,64377.52,0
428,France,Male,66,6,169903.54,1,0,1,87732.26,1
586,Germany,Male,43,0,86618.32,2,1,1,77683.22,0
788,Spain,Female,39,5,150518.5,2,0,1,146484.75,1
784,Spain,Female,53,1,160975.51,2,0,0,99067.45,0
739,Germany,Male,36,8,0.0,2,0,1,154412.89,0
603,Germany,Female,51,0,56597.66,1,0,0,69850.48,1
575,Spain,Male,22,9,195723.72,3,1,1,112842.33,0
804,Spain,Female,35,2,101356.61,2,1,1,182328.29,0
547,France,Male,52,2,70665.05,1,0,1,93234.68,0
654,Germany,Male,57,9,0.0,2,1,0,119497.75,0
811,Spain,Male,31,9,97644.3,2,0,0,137395.92,0
662,France,Male,30,1,0.0,2,0,1,183339.2,0
622,France,Female,46,1,0.0,1,1,0,130865.7,0
760,Spain,Male,33,9,114451.64,1,1,1,126354.78,0
657,Spain,Male,37,10,187603.09,4,1,0,168369.99,1
669,Spain,Female,50,5,177580.31,2,1,0,198447.59,0
794,Spain,Male,34,1,122374.35,2,1,1,180797.58,0
408,France,Female,18,1,0.0,3,1,1,33726.98,0
684,France,Female,26,2,0.0,1,0,1,138525.23,0
577,Germany,Female,40,7,0.0,3,0,0,72429.48,1
630,Germany,Female,20,1,84564.18,2,1,1,88748.84,0
661,Germany,Male,37,7,151948.12,2,0,0,132615.47,0
586,Germany,Female,25,8,0.0,1,1,0,37571.45,0
672,France,Female,58,1,128991.15,1,1,1,141608.98,0
687,Germany,Female,64,10,229287.07,1,0,0,65765.8,0
669,France,Female,28,10,154496.29,1,0,1,165654.32,0
661,France,Male,43,3,129795.74,1,1,0,80622.2,1
639,France,Male,29,1,64715.45,1,1,0,19492.82,0
641,France,Female,37,3,114787.89,2,1,1,123768.48,0
658,Spain,Female,60,2,52583.87,2,0,1,152458.22,0
560,France,Male,35,3,151122.77,1,1,0,127173.7,1
771,France,Male,37,10,0.0,1,1,0,157968.76,0
641,Spain,Male,30,1,95658.96,2,0,1,162784.15,0
612,Germany,Male,53,3,191503.66,2,1,0,18029.15,0
688,France,Male,18,8,0.0,2,1,0,10351.0,0
639,France,Female,35,0,112781.62,3,1,0,52618.9,0
768,France,Female,39,0,134406.58,1,1,1,52695.0,1
735,Germany,Female,33,3,0.0,2,1,1,116960.25,0
659,France,Male,49,10,0.0,3,1,1,53528.85,1
739,France,Female,53,9,48943.6,2,1,1,79321.02,1
672,France,Female,24,10,80126.48,2,1,1,96195.49,0
540,Germany,Female,63,9,0.0,3,1,1,124157.1,1
735,France,Male,24,1,18660.9,1,1,0,199381.4,0
469,Spain,Male,54,4,134994.33,1,0,1,140816.32,0
350,France,Male,42,5,158150.67,1,0,1,60500.37,1
716,Germany,Female,34,1,104588.28,2,1,0,76651.68,1
692,France,Male,35,10,0.0,2,1,0,18294.75,0
686,France,Female,40,6,0.0,1,1,0,89709.58,0
782,France,Male,42,9,32543.92,1,1,0,121936.29,0
648,Spain,Female,30,2,73299.81,2,1,1,190392.17,0
614,Spain,Male,37,7,180500.69,1,1,0,60909.35,1
726,France,Male,32,1,0.0,2,0,0,56265.37,0
582,France,Female,27,0,62549.15,1,1,1,13274.44,0
627,Spain,Female,31,7,148137.62,2,0,1,119185.92,0
674,Germany,Female,27,0,68499.84,2,1,0,199215.34,0
682,France,Male,35,3,64521.63,1,1,1,80507.55,1
618,France,Male,45,8,210685.12,2,1,1,104591.0,1
603,Germany,Male,41,5,0.0,2,0,1,21065.0,0
544,Germany,Female,62,4,0.0,1,1,0,118506.48,1
575,Germany,Male,18,3,130722.83,1,1,1,49913.51,1
823,Spain,Male,45,7,0.0,2,1,0,12937.06,0
625,France,Female,40,10,0.0,2,1,0,139930.51,1
668,France,Male,49,8,204078.02,2,0,0,38070.67,0
508,France,Male,48,3,17457.12,1,0,1,29218.75,0
850,France,Male,38,4,103163.5,2,1,1,53352.82,0
568,France,Female,42,1,102753.67,2,1,0,36132.12,0
538,France,Male,32,1,82677.58,1,0,0,128344.24,1
644,France,Male,47,2,0.0,1,1,0,60742.54,0
565,Germany,Male,19,4,118358.16,1,0,0,137488.36,0
685,France,Female,49,10,205124.59,2,1,0,113734.59,0
506,France,Female,40,9,162213.85,1,0,1,77190.3,1
758,Germany,Male,35,1,175964.53,2,0,0,46760.56,1
739,Germany,Male,37,3,42643.46,1,1,1,137819.95,0
639,Spain,Male,38,0,0.0,2,0,1,109641.68,0
493,Spain,Female,54,0,0.0,1,1,1,146961.48,1
573,Germany,Male,76,4,173802.18,2,1,1,106163.84,1
656,France,Male,53,10,54706.83,2,1,1,162392.67,0
535,France,Male,34,2,56227.41,2,1,1,114450.75,1
550,Germany,Female,47,7,0.0,3,1,0,164535.02,0
750,France,Female,47,4,0.0,1,1,0,114446.68,1
665,France,Female,30,5,97603.94,1,0,0,192731.17,1
662,France,Male,26,9,132554.18,1,1,0,172106.42,0
700,France,Male,39,9,0.0,2,1,1,58282.32,0
634,France,Male,49,9,154881.44,2,1,1,148347.17,0
644,France,Male,22,4,12769.34,1,1,0,35077.14,0
693,Spain,Female,32,0,0.0,2,0,1,183107.74,0
727,Spain,Female,46,10,66968.56,1,1,0,75653.7,1
697,France,Male,40,10,116381.32,3,1,0,100711.25,0
789,Spain,Female,56,9,63759.72,1,1,1,13908.22,0
652,France,Male,24,5,184247.9,3,0,0,174848.76,0
522,Spain,Female,66,3,131167.61,2,1,1,190122.65,0
753,Spain,Female,23,1,0.0,4,0,0,99395.28,1
627,France,Male,18,4,156876.09,2,1,0,45701.94,1
577,Spain,Female,39,3,84549.2,1,0,0,141820.78,0
718,Spain,Female,28,3,74297.29,2,1,0,66422.5,0
685,Spain,Male,40,10,151582.41,2,0,0,192401.11,1
529,Spain,Male,39,7,0.0,1,1,1,69119.61,0
714,Germany,Female,38,2,0.0,1,1,0,119387.41,1
828,France,Male,31,7,67919.07,2,1,0,19394.53,0
681,Spain,Male,45,7,67840.42,2,1,1,198063.61,0
626,Germany,Female,37,5,206823.12,1,1,1,119470.33,1
491,Germany,Female,52,10,77376.94,2,1,0,195309.76,1
845,France,Female,38,10,154707.56,1,0,1,67136.59,0
601,Germany,Male,29,4,119520.73,1,1,0,110160.48,0
516,France,Female,21,5,0.0,1,1,1,13493.54,0
661,Germany,Male,38,2,0.0,1,1,1,156456.1,0
746,France,Female,26,8,89258.79,2,0,0,41635.04,0
767,Germany,Female,25,10,184455.4,1,1,0,90812.49,0
586,Spain,Male,46,7,0.0,1,1,1,137306.84,1
641,France,Female,20,2,79016.59,1,1,1,25603.12,0
650,Germany,Female,56,5,50614.44,2,0,1,158888.82,0
743,France,Female,42,8,74607.37,2,1,0,163101.13,0
706,Spain,Male,40,0,0.0,2,1,1,110946.3,0
676,Germany,Female,29,6,166291.97,2,0,0,124942.64,1
737,France,Male,48,7,133857.07,1,1,1,27900.92,0
521,France,Male,40,5,0.0,2,0,1,95274.26,0
690,France,Male,32,7,144196.51,1,0,1,169817.56,0
671,France,Female,42,9,172786.07,1,0,1,26969.5,0
645,Spain,Female,21,1,114024.94,1,1,0,197854.65,0
626,Germany,Female,22,6,207949.76,1,1,0,102324.28,0
663,France,Male,28,8,36309.53,1,1,1,12430.57,0
596,Spain,Female,44,9,140609.99,2,1,1,74581.87,0
850,France,Male,40,5,51948.49,1,1,0,105116.78,0
779,Spain,Male,52,10,160044.18,1,1,1,192207.71,1
754,France,Female,30,3,136868.76,2,1,1,143994.12,0
600,Germany,Female,46,4,198670.5,2,1,0,120396.83,1
559,Spain,Female,39,9,0.0,2,1,1,193638.11,0
630,France,Male,30,4,83991.69,1,1,1,66045.58,0
661,Germany,Female,44,3,79464.35,2,1,0,82143.45,1
512,Spain,Female,39,6,0.0,2,1,0,155960.63,0
696,France,Female,33,6,78442.35,2,1,0,122951.9,0
753,France,Male,40,10,175049.67,1,0,1,51608.9,0
438,Germany,Male,39,6,171333.19,1,0,1,152702.43,0
564,France,Female,38,2,27178.49,1,0,0,60770.04,1
767,France,Female,35,0,106994.73,2,0,0,116186.91,0
686,France,Female,26,10,108249.56,2,1,0,172685.35,0
568,Spain,Female,41,4,64372.65,1,1,1,62269.78,1
720,France,Male,31,2,127789.0,1,0,0,154621.35,0
594,France,Female,29,2,180964.24,2,0,1,173653.53,0
628,Spain,Male,37,1,151374.07,1,1,0,70258.21,1
542,Germany,Female,48,2,0.0,2,0,0,47355.71,1
652,Spain,Female,42,8,67639.67,3,0,1,174494.0,0
747,France,Male,34,7,106898.4,1,0,1,98616.33,0
605,Spain,Male,34,6,0.0,2,1,0,69157.43,0
711,Germany,Male,47,0,117450.36,2,1,0,11972.48,1
645,France,Female,18,7,122131.45,1,1,1,46861.23,0
753,Spain,Female,49,10,154911.58,1,1,1,107414.49,0
606,France,Female,19,10,173301.58,2,1,0,167504.99,0
798,France,Male,24,4,0.0,1,1,1,105437.0,0
715,France,Female,34,6,60271.17,1,0,1,62528.5,1
673,Germany,Male,64,3,34687.02,1,1,1,186535.62,0
677,France,Male,58,9,132041.04,2,1,1,80155.53,0
606,France,Male,48,10,183027.1,1,1,1,40946.87,0
600,France,Female,44,2,0.0,1,0,0,189615.62,0
675,France,Female,20,5,25575.53,1,0,0,85321.97,0
536,France,Female,42,2,213407.31,1,1,0,101657.89,1
593,Germany,Female,34,6,130449.04,2,1,1,167666.45,1
561,France,Male,31,3,113899.36,2,1,0,64670.79,0
704,France,Female,42,7,44265.5,1,1,1,110456.85,0
706,Germany,Male,35,10,105843.24,2,0,0,174594.33,0
770,France,Female,50,9,140717.98,2,0,1,58661.22,0
618,Germany,Male,19,2,131157.08,2,1,0,179915.51,0
573,France,Female,41,1,69645.87,2,1,1,46381.25,1
510,France,Female,30,8,102032.61,1,1,0,172335.05,0
676,France,Female,35,0,72967.65,2,1,0,84759.28,0
783,France,Female,43,4,0.0,2,1,1,114149.04,0
643,France,Male,28,10,151533.45,2,1,0,114766.75,0
653,Spain,Male,42,4,0.0,1,0,1,48933.06,0
649,France,Female,38,0,44239.58,1,1,1,42869.0,0
674,Germany,Female,33,10,0.0,1,1,0,145169.37,1
